Student ID	Cumulative GPA	Age	Total Course Credits
66270708	2.62	24	89
22082484	3.55	38	47
38053766	1.93	18	119
71243306	3.56	37	119
80187400	3.12	32	104
77270247	3.99	28	21
95783692	3.60	18	70
75907425	1.88	31	77
59801255	3.02	35	40
21125202	2.10	20	50
22256408	3.89	39	27
14218460	3.28	22	58
92764094	2.38	30	87
28268233	2.43	27	114
75174086	2.65	20	80
44373289	3.95	18	49
13793410	2.87	36	46
11309927	2.57	26	43
25002870	3.00	16	77
72296871	3.84	30	59
68547109	2.87	19	38
16222066	3.07	28	51
63164316	3.82	29	18
49078891	1.81	16	24
23244541	3.94	15	51
43734679	2.30	39	17
75290544	3.43	19	81
25103223	2.71	38	73
66331539	3.11	28	69
58740170	3.10	32	94
15012676	2.20	32	111
82320217	1.85	38	57
38775089	2.78	15	60
99067811	2.79	30	19
60712949	3.10	29	96
60157831	3.75	28	97
28818906	1.96	28	73
38830145	2.78	25	66
77898263	3.78	15	114
57773184	3.79	15	63
46563932	3.12	28	92
26276650	2.54	39	93
70675615	3.51	26	111
63397663	3.27	37	120
23329851	3.07	27	57
42661480	3.23	29	115
49700987	2.08	28	68
15139554	2.71	33	22
24137154	2.92	17	106
42453898	1.89	32	25
75950316	2.32	31	105
19240380	3.25	34	84
96899480	2.30	24	34
58933687	3.33	34	94
43942564	3.50	39	76
79917842	3.18	20	21
92198545	2.70	24	74
71772877	2.82	16	26
92484114	2.50	16	96
18134336	2.63	30	26
38712310	2.64	40	16
65449021	2.64	15	78
75127625	2.90	20	114
34081802	3.56	22	119
50439281	1.89	27	91
61716495	3.14	30	53
41803199	2.01	30	84
77790518	3.49	28	43
54521448	2.60	30	63
34926415	3.55	19	114
73267812	1.89	23	78
87996547	2.14	34	54
38237589	3.11	28	114
52164743	3.63	18	76
11052802	2.64	26	23
64826571	2.35	19	67
17685071	3.73	17	40
28004271	1.92	16	82
88843574	2.26	28	92
52223574	1.97	40	120
94883180	3.22	15	32
60748647	3.99	31	102
13339538	2.81	38	74
50080561	2.10	40	33
42808195	2.31	18	105
53259565	3.72	34	53
13412861	3.37	15	23
81970403	3.71	37	21
56128154	3.79	30	89
56277127	2.98	30	105
43179715	2.09	29	99
47528535	3.25	40	21
64032282	2.87	37	112
80578430	3.49	35	35
81775948	3.13	24	91
97900384	3.63	37	94
93168329	3.68	31	82
76815678	3.41	17	85
76457006	2.94	26	69
70141216	3.61	22	89
75472483	3.65	33	41
93247775	3.55	26	56
49571334	2.40	23	61
56850876	2.26	28	84
23419296	3.07	23	16
69106451	2.50	19	46
16968725	3.97	22	45
55594296	3.75	20	31
35763146	2.40	35	53
99989818	3.56	36	44
10943920	2.78	30	91
25092864	2.40	25	77
77097996	3.34	21	92
75920356	2.38	26	52
94884393	2.75	19	108
83470160	2.79	36	31
68794303	3.15	35	97
47448478	3.52	26	41
12715763	2.22	32	100
72817209	2.74	38	58
44970384	3.57	20	102
21244256	2.03	37	114
12102335	3.88	40	66
28892469	3.16	31	115
24044559	3.57	31	120
61705159	2.99	19	52
46365081	2.22	36	92
83464457	3.61	34	88
98364249	3.73	35	79
95991607	3.54	32	87
47201506	3.33	20	62
61512032	2.63	26	17
46720151	2.22	34	50
90732071	2.30	16	92
80548474	1.99	31	78
23969208	1.95	22	113
51085455	3.79	30	120
26045937	3.49	35	28
71890351	3.34	28	66
52989644	3.76	39	41
64622830	3.46	32	94
90579598	3.31	32	85
48886185	2.25	29	58
68403931	2.89	23	107
86434199	2.40	17	94
64376528	2.18	22	21
60180664	3.73	28	76
67718766	2.00	36	46
83867112	2.86	38	117
70363683	2.83	26	45
80641006	3.30	33	40
70920845	3.30	23	64
13154833	2.51	39	57
99563302	2.18	22	53
27502371	2.21	36	96
95049744	2.71	26	83
35295532	2.71	40	85
90465689	3.99	33	36
90565606	2.11	38	106
15761220	3.65	37	101
36898122	3.39	26	92
13353429	2.79	19	94
76299057	2.23	20	111
63903469	2.08	27	87
27359363	2.88	27	44
94045976	3.89	24	89
30847074	3.14	24	109
92631945	2.62	36	60
45912428	2.64	40	36
27199232	2.75	35	108
88553783	2.45	38	44
15835340	3.94	21	76
84442207	3.07	15	89
31698743	2.44	34	87
14083041	3.24	21	80
88026823	3.37	17	55
13330047	2.49	17	47
21410963	2.56	26	51
67882239	3.36	40	64
48341328	2.55	31	92
95728053	3.12	39	120
62747542	3.74	31	50
93610857	3.48	38	51
95619189	2.40	16	118
28628810	2.20	36	85
93812106	2.58	16	116
26851052	1.96	17	63
89254495	2.58	25	107
64629424	3.87	27	31
72756292	3.01	39	71
12212491	2.07	35	104
51660660	3.83	27	111
39179291	3.49	19	27
13819096	3.45	27	27
41368873	2.54	38	82
54572741	3.29	16	112
83210315	2.86	24	51
54656318	3.62	18	100
33374085	2.58	21	18
51635960	2.08	21	116
53664201	2.73	32	19
82592186	2.96	29	73
13634924	3.58	31	117
67817471	3.25	26	52
55497261	2.50	38	72
35291948	2.37	31	73
87057051	3.23	37	118
40957233	3.54	38	91
30247435	2.20	36	109
43761590	3.93	39	106
64708876	2.48	25	89
92503181	3.55	28	40
20237004	2.71	36	79
85717586	1.82	16	90
89956451	3.50	21	40
78197347	2.86	25	49
90719735	3.44	30	24
39293857	3.66	17	43
89599647	2.87	28	77
81022714	2.57	39	31
24023996	3.05	30	55
37117092	2.90	18	42
47044576	2.59	39	45
62224527	3.39	22	116
42290007	3.10	15	23
79588310	3.58	24	17
67225000	2.77	39	78
99342257	2.05	38	17
59409029	2.12	34	22
24667941	2.57	15	71
53143458	3.41	25	66
46761791	2.27	28	106
67453500	3.71	40	81
89106877	3.94	20	64
46860988	3.28	26	50
28720570	2.25	15	29
72511080	2.94	35	120
81683196	2.01	20	83
80176508	1.95	24	58
53159495	3.37	18	33
76507375	2.75	32	34
35365921	3.88	34	74
89200599	3.36	15	118
32340480	3.76	16	96
36637892	2.00	16	101
69725034	3.84	17	85
23617536	1.95	34	119
20681943	2.79	25	86
42062259	1.87	28	93
10975308	2.66	25	111
15505277	2.53	31	107
87850562	2.51	30	78
86266816	2.57	32	110
71914534	3.26	22	45
20372732	3.83	16	32
70910747	2.88	33	94
38797176	3.92	19	98
64308744	3.98	34	66
82718691	3.78	16	78
36740052	1.83	17	26
15288879	2.71	23	120
29264649	2.00	36	16
68971662	3.65	27	115
96480381	3.40	35	103
25051866	3.00	29	35
16584205	2.52	37	107
69029558	1.88	31	78
70576503	1.93	24	47
64469375	3.80	32	100
38110949	3.98	31	76
45377424	2.87	34	28
64310371	2.17	16	59
79632214	1.95	15	79
68541074	2.72	35	53
59821267	3.45	26	81
15834885	3.44	26	41
61120828	2.95	15	51
13200719	2.53	16	50
81408502	3.15	33	54
94755767	2.42	25	24
99860108	3.84	17	65
53912982	3.24	38	101
90724027	2.33	19	106
60829187	1.85	35	62
84037420	2.09	19	57
96378163	3.27	39	117
42891066	2.02	26	41
27613335	1.90	19	46
10944669	2.24	32	115
19392105	2.38	19	67
80780373	2.69	37	52
15726838	2.13	39	45
66717476	2.17	16	106
57968050	1.93	39	107
50820586	3.41	26	49
80349722	2.65	39	40
13699097	2.01	23	99
90116021	2.27	31	25
38076837	3.47	23	77
77931207	3.22	37	109
77119342	3.30	40	56
78314323	3.68	29	78
57019951	2.83	15	111
27680297	1.95	19	69
28513211	3.64	33	72
21045395	3.16	29	33
68069756	3.91	34	50
71811510	3.94	22	25
35396797	3.03	23	105
76906319	2.25	18	71
22059204	1.97	40	100
59259098	2.95	27	69
79665673	3.13	28	109
77491938	3.37	20	19
91535574	2.17	36	33
18204722	3.35	18	20
60922729	2.64	35	79
63353084	1.97	30	113
31243170	1.99	27	67
40643281	2.40	31	97
92635839	2.13	18	88
77890908	3.13	38	104
24431670	1.93	18	75
26077642	3.97	32	39
60892705	3.33	37	42
20060399	2.93	24	57
12203133	3.22	19	23
53025121	2.26	17	68
13705412	3.00	15	86
51999882	1.89	35	105
53234438	2.51	22	90
82124107	3.87	26	87
73566299	3.89	15	90
32346810	3.48	40	36
30994564	1.97	31	56
24306548	2.70	16	57
99661484	3.56	35	68
88762517	3.36	27	71
90787396	2.46	35	75
75899473	1.95	39	102
42862014	3.52	32	49
80391760	2.02	21	72
94038486	3.26	20	43
40116483	2.83	17	112
73549264	3.11	33	98
37261965	2.27	26	59
23279548	2.18	39	105
71882402	2.89	31	95
72170140	3.46	21	114
78383966	2.76	17	27
29920653	2.31	21	101
11897270	2.10	16	66
62088832	2.76	40	20
51397136	2.90	31	16
85452537	3.78	29	81
63252889	3.76	27	65
39152024	1.87	30	54
51089335	3.18	19	43
56661330	1.83	18	35
11647696	2.96	32	120
72373175	2.34	32	49
41058923	3.38	40	32
60420219	3.10	40	80
36914878	2.02	32	98
46199347	3.51	18	119
73978793	2.44	25	114
31755244	3.18	34	111
43428650	3.33	33	67
11637776	3.15	40	92
76750906	2.13	27	95
87518713	2.34	30	22
37328017	2.65	35	38
56074546	1.86	36	86
12788742	3.84	32	110
64936021	3.83	29	105
32829550	1.91	24	100
59418251	2.77	16	90
57683256	2.71	40	86
20848974	3.80	38	73
62542124	3.00	19	30
43008025	3.93	18	114
72701784	3.22	29	52
74786379	1.87	25	53
50206645	3.62	39	94
79876514	3.48	20	40
79017834	2.68	36	21
40835710	2.14	33	109
97781057	2.77	34	37
42454941	3.83	28	116
84540770	3.54	40	55
74025599	3.37	27	68
77065369	3.28	16	104
57775809	2.50	20	93
29635229	1.80	27	69
89445045	3.93	33	36
29572154	3.08	33	74
79238237	3.82	39	76
43746968	3.48	15	105
94359809	3.43	40	99
61639064	3.64	33	42
75727511	3.40	26	58
40514697	3.84	40	22
61676921	1.86	18	39
51438502	2.50	23	62
16837081	3.86	19	115
23807838	3.85	28	82
57201750	1.93	16	56
85442983	3.27	34	35
96654036	3.79	39	47
79592467	3.99	18	34
89160477	2.09	27	100
14836701	1.97	17	37
96598994	2.20	38	50
73921370	3.03	39	33
39867193	2.13	32	78
50830812	2.99	18	90
84312430	3.16	40	86
43769859	2.91	40	95
22339485	1.86	15	37
89276816	3.76	23	105
10323240	1.84	20	61
36834379	2.26	38	50
11680564	3.41	34	17
31060916	2.07	25	34
83549096	2.99	16	33
97305599	2.93	36	84
40582672	2.93	34	29
31751203	3.19	34	74
53177180	3.44	24	103
88271865	2.47	29	93
43017053	2.11	22	108
37535543	3.48	36	55
90664657	3.77	17	76
70673538	2.91	19	29
44427846	2.92	20	15
33725746	2.88	19	68
32544503	2.37	32	109
41955272	2.54	34	57
79962553	2.18	20	62
58444315	2.61	39	80
94696623	2.24	24	80
89562377	3.92	34	111
38240893	2.80	24	97
18736704	2.21	17	54
69181578	3.34	25	75
52730016	2.15	23	52
43032641	2.31	23	96
77319455	3.41	17	108
65999996	2.50	39	82
14422924	2.52	38	68
81174550	3.70	20	57
43008544	3.04	40	83
46118097	2.47	27	60
79074493	3.72	15	91
36397027	1.89	36	83
48039539	2.50	36	64
29240336	2.58	40	76
16723834	3.48	24	81
17113701	3.82	37	29
77162629	3.10	27	43
50891621	2.28	36	37
96007436	3.51	39	34
87647679	3.12	25	103
78100637	3.54	30	66
10157494	2.03	39	43
31016790	2.75	16	15
44223838	3.34	29	113
95406158	2.14	17	97
93781470	2.82	20	59
46434887	3.56	16	107
34260983	3.64	23	37
88895674	1.81	25	73
29952954	3.62	17	43
88305219	1.89	37	28
93325410	2.13	27	117
26385445	2.62	24	112
88082224	2.23	22	101
64905060	3.77	19	20
22989904	3.67	23	86
90548677	2.86	27	64
23105836	3.56	30	16
65046185	3.53	17	74
28744858	2.15	40	117
16832064	3.49	32	19
46823196	3.96	37	113
85198327	3.96	33	119
88405776	3.78	22	41
82205850	3.72	16	74
34983989	3.08	35	23
48272111	3.32	39	24
95717731	3.20	19	34
12185301	1.95	22	63
77631748	3.48	40	46
79473920	2.44	33	92
40322143	2.75	34	108
56913909	2.36	35	38
82100720	2.65	38	93
75181451	3.39	20	15
90993022	2.56	25	46
82198525	2.80	27	99
31391812	2.64	27	26
68419517	2.93	35	31
77402104	2.25	29	49
35584644	3.50	37	17
70512229	3.67	17	77
67951197	3.82	26	76
68884805	1.98	34	34
33895780	3.39	22	18
80451331	3.47	34	59
71981501	2.88	37	111
39074529	2.01	23	62
60056936	3.44	38	44
91332252	3.78	25	59
33219818	3.65	15	102
84906415	1.85	15	86
47648130	2.55	26	26
61056414	2.35	24	95
39284053	2.71	21	99
99394150	2.51	26	23
58703648	2.51	20	71
94248670	2.71	25	85
44512967	2.86	16	50
56661536	3.26	31	59
54202313	3.01	17	120
23416152	3.73	24	23
11461346	3.33	26	83
86576665	1.89	15	53
15662079	2.31	20	46
95313614	3.06	18	25
54034012	3.74	40	58
24032945	2.17	27	53
45325449	2.48	25	24
97302644	2.17	38	86
86753451	2.18	15	53
42287136	2.94	24	93
19526443	3.89	26	37
56668634	2.59	27	33
18268279	2.24	34	81
30118878	2.69	30	107
75302854	2.83	38	99
28295594	2.88	25	35
76161953	2.90	39	21
14411870	3.89	35	108
80530175	2.44	21	111
66018635	3.36	35	43
32188310	3.86	15	22
69049227	2.45	15	92
55475748	3.23	31	82
80485185	3.11	27	65
30847577	1.92	23	42
90191196	2.61	19	71
10711933	3.85	18	118
22555515	3.59	33	52
65285231	3.99	17	114
56234261	3.21	30	65
18407891	3.49	37	61
31543052	3.20	31	76
79904417	2.46	25	65
43485125	3.73	37	35
25268068	3.92	28	107
50337840	3.78	25	53
63068159	1.91	23	36
52905233	2.22	36	76
13887288	2.89	34	49
40882417	3.58	35	78
78744784	2.30	17	55
68935160	2.23	21	82
31647982	2.18	18	22
39614322	1.95	37	61
45240206	2.91	25	77
83988979	2.83	15	117
30022182	3.33	19	92
67794314	2.36	15	104
91286466	2.67	22	55
14055176	3.61	27	27
27759932	1.97	33	64
78052565	3.06	19	85
72660507	2.33	17	26
92480730	3.81	24	63
96099729	2.09	30	114
65722674	3.94	30	37
75312684	3.38	15	62
44801458	2.85	26	113
82692454	3.08	36	75
39004982	2.63	24	64
35673810	3.84	26	88
81100224	1.82	28	82
93010758	3.96	18	38
31668690	3.42	21	26
53403930	3.84	23	33
98221644	3.96	32	118
91749448	3.66	39	37
48502348	2.44	26	35
89417669	2.55	26	19
62635443	2.99	16	49
27498237	2.67	23	100
61846014	2.95	33	38
97350034	3.61	32	26
86375364	3.42	38	29
89343441	3.93	37	105
14928945	2.04	22	116
27080139	3.39	36	81
53039657	3.91	35	112
96695902	3.54	30	54
47680775	2.13	19	50
55201214	1.83	16	66
14718259	3.62	32	102
74599287	2.29	16	41
88051432	1.88	32	19
68896021	2.60	24	38
86209197	2.53	22	83
43118742	3.50	15	105
70143382	3.25	27	47
54120349	2.29	27	61
79221689	2.77	37	90
70768801	3.43	18	28
78680336	3.42	40	92
54645285	3.94	39	118
16968554	3.16	28	36
32180519	1.98	30	55
45045478	2.55	24	109
83929009	2.08	36	37
56024145	3.43	20	31
69802002	3.02	27	25
26024729	2.84	32	87
72281265	3.80	28	32
83936785	3.43	16	95
58787391	2.59	15	23
63216840	3.08	38	48
21750432	1.80	20	56
32486956	2.07	28	105
16724295	1.87	24	85
26964959	3.16	38	71
92322731	1.87	25	78
87137532	3.58	24	111
62921888	3.73	34	20
93350645	3.18	28	90
16704104	3.31	31	115
89357431	2.67	18	110
21601885	3.08	17	120
39966176	3.30	38	69
43630539	3.01	16	82
29710113	3.52	23	76
54404615	2.82	29	104
38775893	3.04	32	48
25496596	2.94	30	60
97816145	2.83	18	31
66923431	3.81	23	68
62226105	2.88	35	72
13272205	2.89	16	74
88892552	3.15	29	51
21270453	3.93	19	72
14298207	3.09	32	37
91101215	3.10	25	117
61498336	2.37	36	65
74354368	2.08	26	86
49224890	2.35	25	30
48908528	3.03	29	46
15202333	2.73	22	120
60739201	3.79	27	112
56883125	3.09	23	66
26315299	2.05	37	56
69579840	3.81	38	32
31885801	2.19	23	35
28959246	1.91	28	94
47416001	2.36	35	106
51385165	3.61	22	30
20562440	2.27	22	44
66436152	2.11	28	20
22622386	3.83	15	40
68248896	2.86	28	105
21164814	3.11	16	75
57173826	3.07	24	45
30004269	3.55	26	36
46961502	3.37	15	120
94085861	2.98	22	36
54957238	3.44	38	68
70518240	2.89	18	73
52109531	3.95	37	30
23263059	3.78	40	39
69538838	3.36	29	89
24781516	3.84	23	58
89808114	3.61	27	72
30730261	3.00	30	57
59851890	2.45	25	31
30488543	1.89	36	40
89688228	3.60	36	77
84319245	3.31	18	65
82528627	2.87	26	81
61146327	2.15	22	120
75114247	2.96	37	29
14753640	3.63	40	63
92592984	3.68	36	18
43830350	3.36	21	45
28027331	2.93	15	58
59458767	3.79	17	25
53697881	1.98	20	82
38283740	3.53	39	77
56515399	2.59	16	46
60569057	2.97	35	22
17651662	2.87	15	86
11566785	3.56	32	109
61364249	3.28	30	47
17060291	2.41	35	15
37291459	2.40	17	63
66145099	3.79	21	25
56795736	2.90	18	90
57673715	3.65	17	96
33260012	2.86	36	111
18865636	3.95	25	39
55837975	3.96	24	52
46097382	2.30	38	54
76746123	2.45	26	63
29407195	3.80	34	27
42278319	2.17	39	85
71740341	2.45	17	76
73201004	3.36	33	119
56619309	2.77	20	31
38402686	3.85	36	83
33811972	2.03	19	56
19496677	2.99	40	48
14440940	3.96	39	59
93893211	3.89	36	71
52613508	2.99	36	105
93084474	2.27	38	56
86900054	2.16	40	81
73861453	2.41	16	90
21542872	3.19	18	99
55150778	3.04	26	98
97151565	2.27	40	100
12308564	1.93	17	84
69065763	2.89	35	23
50975223	3.47	26	27
66115963	1.83	33	101
45894545	2.07	33	110
25137295	3.61	38	80
65563479	2.85	30	111
12065575	3.04	35	88
16890097	1.88	22	33
63240870	2.19	17	19
51245212	3.61	30	19
24617528	2.98	38	119
81564160	1.92	26	50
76370119	2.46	16	27
20980432	3.83	29	24
50111165	2.82	26	23
73898997	1.84	26	114
33169099	3.42	25	66
72508530	1.83	28	64
68943469	2.18	21	33
94096324	3.28	38	21
27450530	3.59	39	49
43214625	2.02	38	94
50742866	1.88	33	98
50821534	3.41	27	95
23360591	3.72	22	37
44068824	3.58	30	31
63489651	2.18	33	33
85828497	2.96	15	119
17594089	3.30	37	80
95934341	2.33	25	29
86619409	2.71	26	52
95360848	1.95	22	88
54645583	3.25	21	61
91714802	3.14	16	46
48840874	3.07	15	83
59589484	2.09	27	65
16879363	1.96	19	32
29953323	3.08	22	76
76374399	3.77	21	107
53076236	1.98	27	95
65744267	2.37	24	99
43707884	2.60	34	28
45508468	3.77	30	105
30889219	2.10	26	54
60299159	3.21	33	34
24505979	2.40	40	63
45390132	2.57	23	102
22810447	2.22	31	106
34351809	3.56	32	25
28777096	2.99	37	78
15294307	2.95	29	103
36407075	2.80	40	105
40009337	2.15	35	88
85389199	3.88	15	116
28832976	3.77	26	91
31478994	2.42	17	84
58525286	3.17	25	78
41546438	1.92	21	42
61339414	3.38	37	105
42507772	3.56	15	90
30395650	3.66	32	66
65287964	1.87	20	53
51070866	2.15	24	79
74134776	2.57	15	118
88513841	3.30	22	55
17525551	2.08	27	105
87922209	3.39	30	29
90600847	2.33	31	56
98011093	2.24	40	97
44791787	2.78	38	100
62340638	3.57	16	27
90917155	3.53	18	46
64423758	2.84	36	45
72513039	3.34	32	109
10722319	3.02	18	80
60585176	3.70	17	120
13046407	1.93	18	77
89337273	3.29	25	90
41503502	3.79	15	64
30388082	3.48	33	25
57287549	3.88	28	80
94834915	2.37	38	29
86874528	2.68	21	89
75480580	3.73	39	74
57327385	1.91	22	33
19575959	2.06	16	19
70449131	2.13	20	51
88777282	2.28	30	59
49488163	3.50	33	18
44812724	2.43	32	31
86159831	2.57	36	16
87566853	2.53	23	85
29347570	3.22	26	101
62808305	1.93	17	36
90979729	3.69	37	87
31030466	3.98	19	51
67781873	2.40	24	92
14068972	2.17	26	106
64835536	2.24	24	96
55944437	2.37	39	22
42748105	2.57	17	33
71839904	3.31	39	61
76554640	2.24	22	43
42191141	3.60	38	69
43181888	1.95	40	44
47751652	2.02	40	18
94581076	2.56	24	86
13188158	3.96	32	42
61349586	3.05	34	67
92506505	2.03	15	91
59984281	2.85	30	118
87475937	2.62	30	117
38989985	3.31	27	110
41414827	2.43	33	29
28993543	2.37	32	18
60362634	2.31	32	47
39036275	2.51	35	100
34442398	2.58	20	117
40946579	2.42	15	105
45183831	2.34	18	69
81778298	2.54	28	60
68397740	2.38	19	19
28045689	2.20	31	102
50153919	2.45	23	25
81295339	1.97	26	115
69552350	2.60	25	99
94793425	3.06	22	106
75296794	2.60	38	49
78359307	2.95	16	15
23409442	2.10	38	80
20385528	3.59	38	100
54116195	3.44	34	51
33696611	3.54	39	110
41801259	2.28	35	50
84184419	3.06	27	96
53325619	2.40	29	34
97725710	1.84	27	113
75700570	3.73	20	38
54863788	3.36	40	71
76815413	1.80	38	111
96164514	3.45	29	92
71245541	3.96	38	102
34783300	2.56	24	101
36118368	3.20	21	41
94984009	3.38	21	72
86668763	2.16	28	120
19007744	3.17	16	19
79744557	3.82	16	64
99880762	2.55	19	81
37653111	2.11	26	54
56999261	2.37	21	19
68166023	2.06	32	25
27816660	1.84	39	111
73776253	3.09	16	100
57273301	3.16	34	73
36000497	2.09	35	115
69458105	3.16	35	34
66495446	3.17	38	83
76338983	2.01	31	100
18982845	1.95	22	84
75646186	3.51	39	21
66672133	2.76	33	45
48132403	3.27	15	15
10837406	2.24	34	117
31355011	2.93	18	46
96710948	2.23	19	55
54947730	3.36	23	57
74250769	3.95	20	87
12643778	2.27	30	86
79764400	2.69	24	68
63752701	3.50	37	24
76064167	2.40	31	71
48153448	2.23	23	87
32491907	2.33	32	63
18217791	3.02	17	18
57770681	2.96	36	63
54469985	2.30	21	96
40009735	3.17	17	78
18089266	1.93	24	67
31909769	3.43	29	30
21430185	3.89	32	41
60583062	3.51	31	91
86275783	3.91	38	15
12393063	2.72	39	118
91485541	3.70	38	82
76163481	3.36	24	60
67579362	3.76	38	114
76233674	3.26	23	21
30043783	2.09	26	74
29972833	3.88	30	85
21040700	2.76	32	18
72946750	2.34	18	26
39523219	3.14	38	20
46101789	3.46	31	59
92156396	3.59	21	46
88485154	3.53	34	62
85861136	3.73	32	45
68778008	2.92	30	56
37646280	2.74	37	39
51821794	2.34	36	49
67430867	3.64	21	36
54631211	2.36	23	111
46126287	2.99	18	87
59636186	3.63	18	19
95384401	3.42	30	53
33057961	2.99	22	87
75480860	2.31	32	95
54662099	2.57	19	32
78666630	3.73	18	35
29625588	1.99	17	120
49331325	1.87	29	38
95823472	3.47	15	102
88132475	1.92	39	86
31352287	3.92	38	23
95671250	3.98	20	73
89006735	3.03	24	71
82025403	1.93	40	56
98557312	2.92	34	57
92998865	2.12	37	58
25641972	3.16	39	60
16848170	3.92	37	22
67298967	3.45	16	32
26875435	3.50	31	25
81010640	3.02	31	72
14111207	2.01	32	102
12521640	2.37	25	49
67227380	3.52	25	112
89243339	2.77	15	74
83799726	3.22	23	52
94118914	3.04	38	91
40510623	2.03	21	74
19504434	1.81	16	49
43203719	2.90	21	93
50841397	2.32	17	64
74727622	1.97	40	16
10212254	3.24	20	84
57106857	2.02	23	120
31626953	2.13	32	75
19892529	3.28	20	112
93391404	2.63	24	104
18321781	3.76	16	61
91693180	2.98	33	82
75309329	2.10	19	49
69680930	2.43	38	66
67707067	3.42	37	38
72221021	1.94	36	90
69695738	2.05	29	119
37208362	3.53	17	21
78774984	3.88	22	28
38324396	3.32	15	70
12477037	2.13	35	59
24299356	2.61	38	113
92475212	1.94	31	66
79356419	3.80	21	109
83019568	2.44	33	107
50403061	2.70	36	68
52980268	2.64	16	21
63944599	2.25	18	119
13548376	3.09	15	56
17543350	1.88	23	114
16087147	2.54	33	38
13900808	3.00	34	83
36868871	2.71	32	22
86851416	2.22	34	114
70523166	3.14	25	59
44211425	3.49	28	66
62753856	1.93	17	79
53088462	3.94	26	68
56618266	3.36	38	97
98465625	3.22	30	86
20383494	3.14	40	51
31243700	1.98	22	96
48835126	2.52	35	64
17716964	1.84	19	45
92633595	1.85	19	106
73933375	1.90	26	53
27152576	3.19	26	84
31333972	2.57	16	37
61927579	3.33	32	111
91068998	3.57	18	115
50713861	2.90	34	22
97999021	3.26	38	31
78539808	3.39	35	78
64144693	3.92	28	19
28720292	1.82	19	100
31138152	2.72	19	48
64490439	3.46	37	65
46516099	3.89	38	57
34151136	3.33	35	56
86720024	2.11	19	33
80758645	2.85	17	48
34681452	3.48	39	25
33861782	1.89	35	47
42519453	2.62	37	79
50115438	2.41	38	64
18488560	2.59	33	65
96730591	3.55	34	20
67833719	3.85	39	43
31690040	3.60	15	32
62838178	3.48	37	118
14211798	3.88	28	24
21119760	2.64	20	103
18659856	2.55	28	63
31342490	2.28	33	30
50019483	2.74	17	55
55131244	2.60	33	72
70773077	3.09	18	119
58097440	2.67	32	77
33694482	1.95	24	37
70700966	3.55	38	103
15282952	3.80	15	73
89982190	3.88	32	65
42270528	3.44	32	91
11817994	3.05	18	36
96069451	2.50	31	120
85424646	1.96	40	41
40038370	2.08	36	60
65412372	2.32	22	68
69657713	4.00	31	52
36099000	3.30	26	80
20701419	2.37	23	33
65190031	3.85	33	73
34652280	3.81	22	41
72442248	2.61	15	115
35085806	2.82	20	56
25127539	3.91	22	89
23451656	2.24	32	115
74368174	3.68	16	97
69466805	3.83	20	43
52153023	2.50	25	102
31446203	2.04	19	113
29272118	2.22	20	44
37039775	2.61	30	28
